REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2023/02/06 09:15:00,7387.79,89.99,TRADE
NSW1,2023/02/06 09:20:00,7397.41,89.99,TRADE
NSW1,2023/02/06 09:25:00,7426.51,90.20,TRADE
NSW1,2023/02/06 09:30:00,7449.06,90.20,TRADE
NSW1,2023/02/06 09:35:00,7291.48,89.99,TRADE
NSW1,2023/02/06 09:40:00,7409.63,90.20,TRADE
NSW1,2023/02/06 09:45:00,7374.44,90.20,TRADE
NSW1,2023/02/06 09:50:00,7290.53,89.99,TRADE
NSW1,2023/02/06 09:55:00,7291.91,89.99,TRADE
NSW1,2023/02/06 10:00:00,7288.56,90.20,TRADE
NSW1,2023/02/06 10:05:00,7285.3,89.99,TRADE
NSW1,2023/02/06 10:10:00,7221.93,89.99,TRADE
NSW1,2023/02/06 10:15:00,7149.65,87,TRADE
NSW1,2023/02/06 10:20:00,7061.25,71.71,TRADE
NSW1,2023/02/06 10:25:00,7046.28,89.99,TRADE
NSW1,2023/02/06 10:30:00,7044.44,89.99,TRADE
NSW1,2023/02/06 10:35:00,7083.74,90.20,TRADE
NSW1,2023/02/06 10:40:00,7084.06,89.99,TRADE
NSW1,2023/02/06 10:45:00,7115.39,89.99,TRADE
NSW1,2023/02/06 10:50:00,7103.5,89.99,TRADE
NSW1,2023/02/06 10:55:00,7140.22,89.99,TRADE
NSW1,2023/02/06 11:00:00,7073.84,87,TRADE
NSW1,2023/02/06 11:05:00,7013.54,90.20,TRADE
NSW1,2023/02/06 11:10:00,6938.47,87,TRADE
NSW1,2023/02/06 11:15:00,6927.98,87,TRADE
NSW1,2023/02/06 11:20:00,7012.59,100,TRADE
NSW1,2023/02/06 11:25:00,6917.04,90.20,TRADE
NSW1,2023/02/06 11:30:00,7028.1,90.20,TRADE
NSW1,2023/02/06 11:35:00,7012.1,90.20,TRADE
NSW1,2023/02/06 11:40:00,7022.03,90.20,TRADE
NSW1,2023/02/06 11:45:00,7081.29,94.28,TRADE
NSW1,2023/02/06 11:50:00,7065.69,93.58,TRADE
NSW1,2023/02/06 11:55:00,7073.13,90.20,TRADE
NSW1,2023/02/06 12:00:00,7028.75,90.20,TRADE
NSW1,2023/02/06 12:05:00,7058.6,87,TRADE
NSW1,2023/02/06 12:10:00,7172.21,94.44,TRADE
NSW1,2023/02/06 12:15:00,7167.99,90.20,TRADE
NSW1,2023/02/06 12:20:00,7136.25,87,TRADE
NSW1,2023/02/06 12:25:00,7244.91,90.20,TRADE
NSW1,2023/02/06 12:30:00,7237,87,TRADE
NSW1,2023/02/06 12:35:00,7317.95,90.20,TRADE
NSW1,2023/02/06 12:40:00,7350.48,90.20,TRADE
NSW1,2023/02/06 12:45:00,7353.75,90.20,TRADE
NSW1,2023/02/06 12:50:00,7451.55,100,TRADE
NSW1,2023/02/06 12:55:00,7540.48,90.20,TRADE
NSW1,2023/02/06 13:00:00,7540.47,100,TRADE
NSW1,2023/02/06 13:05:00,7468.64,90.20,TRADE
NSW1,2023/02/06 13:10:00,7545.29,90.20,TRADE
NSW1,2023/02/06 13:15:00,7595.92,90.20,TRADE
NSW1,2023/02/06 13:20:00,7613.12,100,TRADE
NSW1,2023/02/06 13:25:00,7736.64,100,TRADE
NSW1,2023/02/06 13:30:00,7789.99,100,TRADE
NSW1,2023/02/06 13:35:00,7783.28,90.20,TRADE
NSW1,2023/02/06 13:40:00,7852.15,100,TRADE
NSW1,2023/02/06 13:45:00,7912.55,120.02,TRADE
NSW1,2023/02/06 13:50:00,7906.53,109.04,TRADE
NSW1,2023/02/06 13:55:00,7907.97,109.04,TRADE
NSW1,2023/02/06 14:00:00,7925.76,120.02,TRADE
NSW1,2023/02/06 14:05:00,8072.88,109.04,TRADE
NSW1,2023/02/06 14:10:00,8018.55,90.19,TRADE
NSW1,2023/02/06 14:15:00,8114.82,90.20,TRADE
NSW1,2023/02/06 14:20:00,8162.82,109.04,TRADE
NSW1,2023/02/06 14:25:00,8161,109.04,TRADE
NSW1,2023/02/06 14:30:00,8197.81,109,TRADE
NSW1,2023/02/06 14:35:00,8264.1,112.59,TRADE
NSW1,2023/02/06 14:40:00,8425.94,114.30,TRADE
NSW1,2023/02/06 14:45:00,8439.41,120.02,TRADE
NSW1,2023/02/06 14:50:00,8488.52,118.99,TRADE
NSW1,2023/02/06 14:55:00,8556.61,122.67,TRADE
NSW1,2023/02/06 15:00:00,8760.8,144.77,TRADE
NSW1,2023/02/06 15:05:00,8863.46,143.67,TRADE
NSW1,2023/02/06 15:10:00,8954.22,128,TRADE
NSW1,2023/02/06 15:15:00,8958.51,120.02,TRADE
NSW1,2023/02/06 15:20:00,8977.18,120.02,TRADE
NSW1,2023/02/06 15:25:00,9142.95,135.20,TRADE
NSW1,2023/02/06 15:30:00,9115.91,180.01,TRADE
NSW1,2023/02/06 15:35:00,9214.36,178.66,TRADE
NSW1,2023/02/06 15:40:00,9388.04,180.01,TRADE
NSW1,2023/02/06 15:45:00,9471.06,180.45,TRADE
NSW1,2023/02/06 15:50:00,9550.47,180.01,TRADE
NSW1,2023/02/06 15:55:00,9568.82,180.01,TRADE
NSW1,2023/02/06 16:00:00,9697.65,180.01,TRADE
NSW1,2023/02/06 16:05:00,9714.45,138.28,TRADE
NSW1,2023/02/06 16:10:00,9676.36,139.06,TRADE
NSW1,2023/02/06 16:15:00,9674.08,120.02,TRADE
NSW1,2023/02/06 16:20:00,9796.42,120.02,TRADE
NSW1,2023/02/06 16:25:00,9925.86,140.01,TRADE
NSW1,2023/02/06 16:30:00,9963.87,148.93,TRADE
NSW1,2023/02/06 16:35:00,10068.95,150.02,TRADE
NSW1,2023/02/06 16:40:00,10249,192.01,TRADE
NSW1,2023/02/06 16:45:00,10247.53,150.02,TRADE
NSW1,2023/02/06 16:50:00,10365.74,150.02,TRADE
NSW1,2023/02/06 16:55:00,10432.96,192.01,TRADE
NSW1,2023/02/06 17:00:00,10475.61,150.02,TRADE
NSW1,2023/02/06 17:05:00,10272.52,134.59,TRADE
NSW1,2023/02/06 17:10:00,10301.8,128.53,TRADE
NSW1,2023/02/06 17:15:00,10369.37,124.54,TRADE
NSW1,2023/02/06 17:20:00,10405.82,125.84,TRADE
NSW1,2023/02/06 17:25:00,10416.46,150.02,TRADE
NSW1,2023/02/06 17:30:00,10402.83,166.71,TRADE
NSW1,2023/02/06 17:35:00,10493.27,192.01,TRADE
NSW1,2023/02/06 17:40:00,10521.29,192.01,TRADE
NSW1,2023/02/06 17:45:00,10586.43,299.98,TRADE
NSW1,2023/02/06 17:50:00,10449.39,192.01,TRADE
NSW1,2023/02/06 17:55:00,10472.67,192.01,TRADE
NSW1,2023/02/06 18:00:00,10410.23,192.46,TRADE
NSW1,2023/02/06 18:05:00,10371.64,175.58,TRADE
NSW1,2023/02/06 18:10:00,10180.78,171.22,TRADE
NSW1,2023/02/06 18:15:00,10324.24,206.03,TRADE
NSW1,2023/02/06 18:20:00,10235.19,207.24,TRADE
NSW1,2023/02/06 18:25:00,10255.3,219.31,TRADE
NSW1,2023/02/06 18:30:00,10105.06,217.08,TRADE
NSW1,2023/02/06 18:35:00,10079.76,193.33,TRADE
NSW1,2023/02/06 18:40:00,10056.81,171.02,TRADE
NSW1,2023/02/06 18:45:00,9906.6,164.10,TRADE
NSW1,2023/02/06 18:50:00,9897.45,163.52,TRADE
NSW1,2023/02/06 18:55:00,9874.84,173.23,TRADE
NSW1,2023/02/06 19:00:00,9861.87,174.74,TRADE
NSW1,2023/02/06 19:05:00,9815.87,164.37,TRADE
NSW1,2023/02/06 19:10:00,9725.48,167.93,TRADE
NSW1,2023/02/06 19:15:00,9664.51,155.95,TRADE
NSW1,2023/02/06 19:20:00,9745.39,147.66,TRADE
NSW1,2023/02/06 19:25:00,9725.55,131.93,TRADE
NSW1,2023/02/06 19:30:00,9704.75,130.76,TRADE
NSW1,2023/02/06 19:35:00,9700.1,135.47,TRADE
NSW1,2023/02/06 19:40:00,9610.2,136.89,TRADE
NSW1,2023/02/06 19:45:00,9536.71,133.03,TRADE
NSW1,2023/02/06 19:50:00,9513.78,133.13,TRADE
NSW1,2023/02/06 19:55:00,9485.74,132.98,TRADE
NSW1,2023/02/06 20:00:00,9426.32,129.54,TRADE
NSW1,2023/02/06 20:05:00,9386.83,141.80,TRADE
NSW1,2023/02/06 20:10:00,9357.77,130.57,TRADE
NSW1,2023/02/06 20:15:00,9338.15,130.67,TRADE
NSW1,2023/02/06 20:20:00,9294.17,127.18,TRADE
NSW1,2023/02/06 20:25:00,9147.17,120.02,TRADE
NSW1,2023/02/06 20:30:00,9192.6,120.63,TRADE
NSW1,2023/02/06 20:35:00,9026.83,127.11,TRADE
NSW1,2023/02/06 20:40:00,9008.37,127.51,TRADE
NSW1,2023/02/06 20:45:00,8918.35,128.49,TRADE
NSW1,2023/02/06 20:50:00,8926.77,120.06,TRADE
NSW1,2023/02/06 20:55:00,8800.06,109,TRADE
NSW1,2023/02/06 21:00:00,8774.88,108.29,TRADE
NSW1,2023/02/06 21:05:00,8810.02,136.24,TRADE
NSW1,2023/02/06 21:10:00,8820.31,137.63,TRADE
NSW1,2023/02/06 21:15:00,8770.88,139.02,TRADE
NSW1,2023/02/06 21:20:00,8703.09,120.02,TRADE
NSW1,2023/02/06 21:25:00,8639.45,118.99,TRADE
NSW1,2023/02/06 21:30:00,8658.18,109.04,TRADE
NSW1,2023/02/06 21:35:00,8638.45,120.02,TRADE
NSW1,2023/02/06 21:40:00,8569.7,118.99,TRADE
NSW1,2023/02/06 21:45:00,8491.45,109,TRADE
NSW1,2023/02/06 21:50:00,8444.71,102.36,TRADE
NSW1,2023/02/06 21:55:00,8378.01,106.05,TRADE
NSW1,2023/02/06 22:00:00,8307.02,103.96,TRADE
NSW1,2023/02/06 22:05:00,8311.82,120.02,TRADE
NSW1,2023/02/06 22:10:00,8326.49,120.02,TRADE
NSW1,2023/02/06 22:15:00,8296.34,115.77,TRADE
NSW1,2023/02/06 22:20:00,8178.03,109.04,TRADE
NSW1,2023/02/06 22:25:00,8176.94,109.04,TRADE
NSW1,2023/02/06 22:30:00,8188.8,109,TRADE
NSW1,2023/02/06 22:35:00,8141.53,109.04,TRADE
NSW1,2023/02/06 22:40:00,8123.41,118.99,TRADE
NSW1,2023/02/06 22:45:00,8087.64,109.04,TRADE
NSW1,2023/02/06 22:50:00,8027.14,106.45,TRADE
NSW1,2023/02/06 22:55:00,8018.33,109,TRADE
NSW1,2023/02/06 23:00:00,7905.97,103.46,TRADE
NSW1,2023/02/06 23:05:00,7895.61,109,TRADE
NSW1,2023/02/06 23:10:00,7964.18,120.02,TRADE
NSW1,2023/02/06 23:15:00,7945.43,120.02,TRADE
NSW1,2023/02/06 23:20:00,7867.32,120.02,TRADE
NSW1,2023/02/06 23:25:00,7896.75,118.99,TRADE
NSW1,2023/02/06 23:30:00,7808.21,115.77,TRADE
NSW1,2023/02/06 23:35:00,7891.23,126.95,TRADE
NSW1,2023/02/06 23:40:00,7781.75,118.99,TRADE
NSW1,2023/02/06 23:45:00,7716.01,109.04,TRADE
NSW1,2023/02/06 23:50:00,7616.05,109.04,TRADE
NSW1,2023/02/06 23:55:00,7628.95,109.04,TRADE
NSW1,2023/02/07 00:00:00,7654.22,92.22,TRADE
NSW1,2023/02/07 00:05:00,7538.91,102.53,TRADE
NSW1,2023/02/07 00:10:00,7541.2,113.80,TRADE
NSW1,2023/02/07 00:15:00,7550.25,116.93,TRADE
NSW1,2023/02/07 00:20:00,7423.18,109.04,TRADE
NSW1,2023/02/07 00:25:00,7449.15,115.57,TRADE
NSW1,2023/02/07 00:30:00,7365.21,109.97,TRADE
NSW1,2023/02/07 00:35:00,7363.1,113.35,TRADE
NSW1,2023/02/07 00:40:00,7352.26,120.02,TRADE
NSW1,2023/02/07 00:45:00,7280.89,115.81,TRADE
NSW1,2023/02/07 00:50:00,7231.48,111.65,TRADE
NSW1,2023/02/07 00:55:00,7068.82,109.04,TRADE
NSW1,2023/02/07 01:00:00,7053.63,90.19,TRADE
NSW1,2023/02/07 01:05:00,7100.57,110.81,TRADE
NSW1,2023/02/07 01:10:00,7051.99,109,TRADE
NSW1,2023/02/07 01:15:00,7009.11,109.04,TRADE
NSW1,2023/02/07 01:20:00,6981.49,111.15,TRADE
NSW1,2023/02/07 01:25:00,6916.37,106.05,TRADE
NSW1,2023/02/07 01:30:00,6885.19,91.91,TRADE
NSW1,2023/02/07 01:35:00,6837.9,112.11,TRADE
NSW1,2023/02/07 01:40:00,6875.8,103.58,TRADE
NSW1,2023/02/07 01:45:00,6733.46,109,TRADE
NSW1,2023/02/07 01:50:00,6736.64,109,TRADE
NSW1,2023/02/07 01:55:00,6727.73,109.04,TRADE
NSW1,2023/02/07 02:00:00,6775.46,109,TRADE
NSW1,2023/02/07 02:05:00,6680.15,109.04,TRADE
NSW1,2023/02/07 02:10:00,6728.53,109,TRADE
NSW1,2023/02/07 02:15:00,6691.86,90.89,TRADE
NSW1,2023/02/07 02:20:00,6677.6,91.11,TRADE
NSW1,2023/02/07 02:25:00,6649,90.31,TRADE
NSW1,2023/02/07 02:30:00,6649.46,90.30,TRADE
NSW1,2023/02/07 02:35:00,6597.24,90.27,TRADE
NSW1,2023/02/07 02:40:00,6631.92,90.40,TRADE
NSW1,2023/02/07 02:45:00,6614.66,90.20,TRADE
NSW1,2023/02/07 02:50:00,6644.05,90.20,TRADE
NSW1,2023/02/07 02:55:00,6637.4,90.50,TRADE
NSW1,2023/02/07 03:00:00,6609.88,90.20,TRADE
NSW1,2023/02/07 03:05:00,6629.82,90.35,TRADE
NSW1,2023/02/07 03:10:00,6624.99,90.19,TRADE
NSW1,2023/02/07 03:15:00,6592.25,89.80,TRADE
NSW1,2023/02/07 03:20:00,6596.99,90.19,TRADE
NSW1,2023/02/07 03:25:00,6574.62,89.33,TRADE
NSW1,2023/02/07 03:30:00,6665.46,90.19,TRADE
NSW1,2023/02/07 03:35:00,6669.41,90.19,TRADE
NSW1,2023/02/07 03:40:00,6737.56,89.75,TRADE
NSW1,2023/02/07 03:45:00,6708.62,90.20,TRADE
NSW1,2023/02/07 03:50:00,6700.79,89.69,TRADE
NSW1,2023/02/07 03:55:00,6666.22,90.19,TRADE
NSW1,2023/02/07 04:00:00,6741.22,90.19,TRADE
NSW1,2023/02/07 04:05:00,6812.86,90.20,TRADE
NSW1,2023/02/07 04:10:00,6820.95,90.20,TRADE
NSW1,2023/02/07 04:15:00,6815.05,89.99,TRADE
NSW1,2023/02/07 04:20:00,6879.58,90.20,TRADE
NSW1,2023/02/07 04:25:00,6918.21,90.49,TRADE
NSW1,2023/02/07 04:30:00,6955.83,91.37,TRADE
NSW1,2023/02/07 04:35:00,6910.16,90.19,TRADE
NSW1,2023/02/07 04:40:00,7021.32,90.20,TRADE
NSW1,2023/02/07 04:45:00,7081.77,90.20,TRADE
NSW1,2023/02/07 04:50:00,7111.32,94.99,TRADE
NSW1,2023/02/07 04:55:00,7083.36,90.20,TRADE
NSW1,2023/02/07 05:00:00,7125.89,109,TRADE
NSW1,2023/02/07 05:05:00,7302.45,120.02,TRADE
NSW1,2023/02/07 05:10:00,7463.7,120.02,TRADE
NSW1,2023/02/07 05:15:00,7494.28,120.02,TRADE
NSW1,2023/02/07 05:20:00,7572,124.69,TRADE
NSW1,2023/02/07 05:25:00,7601.18,120.02,TRADE
NSW1,2023/02/07 05:30:00,7681.59,122.26,TRADE
NSW1,2023/02/07 05:35:00,7808.17,122.24,TRADE
NSW1,2023/02/07 05:40:00,7758.48,121.06,TRADE
NSW1,2023/02/07 05:45:00,7793.93,120.02,TRADE
NSW1,2023/02/07 05:50:00,7903.27,120.02,TRADE
NSW1,2023/02/07 05:55:00,7898.43,137.82,TRADE
NSW1,2023/02/07 06:00:00,7970.92,120.02,TRADE
NSW1,2023/02/07 06:05:00,8133.4,120.60,TRADE
NSW1,2023/02/07 06:10:00,8084.73,119.32,TRADE
NSW1,2023/02/07 06:15:00,8181.62,120.06,TRADE
NSW1,2023/02/07 06:20:00,8226.83,123.68,TRADE
NSW1,2023/02/07 06:25:00,8199.86,120.06,TRADE
NSW1,2023/02/07 06:30:00,8197.79,115.85,TRADE
NSW1,2023/02/07 06:35:00,8236.26,118,TRADE
NSW1,2023/02/07 06:40:00,8329.88,114.84,TRADE
NSW1,2023/02/07 06:45:00,8245.77,89.99,TRADE
NSW1,2023/02/07 06:50:00,8251.66,68.72,TRADE
NSW1,2023/02/07 06:55:00,8235.64,72.98,TRADE
NSW1,2023/02/07 07:00:00,8246.28,67.32,TRADE
NSW1,2023/02/07 07:05:00,8274.93,72.99,TRADE
NSW1,2023/02/07 07:10:00,8287.5,65.94,TRADE
NSW1,2023/02/07 07:15:00,8432.24,61.74,TRADE
NSW1,2023/02/07 07:20:00,8309.87,34,TRADE
NSW1,2023/02/07 07:25:00,8279.51,55.70,TRADE
NSW1,2023/02/07 07:30:00,8320.04,66.45,TRADE
NSW1,2023/02/07 07:35:00,8327.29,31.11,TRADE
NSW1,2023/02/07 07:40:00,8330,88.05,TRADE
NSW1,2023/02/07 07:45:00,8276.03,60.61,TRADE
NSW1,2023/02/07 07:50:00,8289.53,61.48,TRADE
NSW1,2023/02/07 07:55:00,8291.5,60.95,TRADE
NSW1,2023/02/07 08:00:00,8286.36,62.18,TRADE
NSW1,2023/02/07 08:05:00,8276.52,68.84,TRADE
NSW1,2023/02/07 08:10:00,8183.27,70.51,TRADE
NSW1,2023/02/07 08:15:00,8169.17,71.08,TRADE
NSW1,2023/02/07 08:20:00,8147.5,72.85,TRADE
NSW1,2023/02/07 08:25:00,8227.9,80.14,TRADE
NSW1,2023/02/07 08:30:00,8270.32,81.23,TRADE
NSW1,2023/02/07 08:35:00,8215.79,89.99,TRADE
NSW1,2023/02/07 08:40:00,8312.73,120.02,TRADE
NSW1,2023/02/07 08:45:00,8269.23,120.02,TRADE
NSW1,2023/02/07 08:50:00,8248.45,120.02,TRADE
NSW1,2023/02/07 08:55:00,8098.99,84.31,TRADE
NSW1,2023/02/07 09:00:00,8158.69,89.99,TRADE
NSW1,2023/02/07 09:05:00,8164.24,89.99,TRADE
NSW1,2023/02/07 09:10:00,8137.68,86.92,TRADE
NSW1,2023/02/07 09:15:00,7960.17,83.54,TRADE
NSW1,2023/02/07 09:20:00,7907.2,89.99,TRADE
NSW1,2023/02/07 09:25:00,7909.31,86.29,TRADE
NSW1,2023/02/07 09:30:00,7889.65,86.05,TRADE
NSW1,2023/02/07 09:35:00,7867.53,88.72,TRADE
NSW1,2023/02/07 09:40:00,7876.33,89.99,TRADE
NSW1,2023/02/07 09:45:00,7763.27,87.05,TRADE
NSW1,2023/02/07 09:50:00,7715.54,87.11,TRADE
NSW1,2023/02/07 09:55:00,7719.23,88.04,TRADE
NSW1,2023/02/07 10:00:00,7699.14,89.99,TRADE
NSW1,2023/02/07 10:05:00,7762.49,120.02,TRADE
NSW1,2023/02/07 10:10:00,7724.88,120.02,TRADE
NSW1,2023/02/07 10:15:00,7781.01,120.02,TRADE
NSW1,2023/02/07 10:20:00,7779.6,114.07,TRADE
NSW1,2023/02/07 10:25:00,7801.71,90.20,TRADE
NSW1,2023/02/07 10:30:00,7782.01,112.33,TRADE
NSW1,2023/02/07 10:35:00,7774.28,79.33,TRADE
NSW1,2023/02/07 10:40:00,7719.19,67.23,TRADE
NSW1,2023/02/07 10:45:00,7752.47,89,TRADE
NSW1,2023/02/07 10:50:00,7790.41,120.02,TRADE
NSW1,2023/02/07 10:55:00,7782.82,120.02,TRADE
NSW1,2023/02/07 11:00:00,7846.08,118,TRADE
NSW1,2023/02/07 11:05:00,7748.43,89.99,TRADE
NSW1,2023/02/07 11:10:00,7778.26,90.20,TRADE
NSW1,2023/02/07 11:15:00,7748.47,89.99,TRADE
NSW1,2023/02/07 11:20:00,7839.97,90.20,TRADE
NSW1,2023/02/07 11:25:00,7798.23,89.99,TRADE
NSW1,2023/02/07 11:30:00,7779.19,90.20,TRADE
NSW1,2023/02/07 11:35:00,7766.51,120.02,TRADE
NSW1,2023/02/07 11:40:00,7870.02,109,TRADE
NSW1,2023/02/07 11:45:00,7895.06,90.20,TRADE
NSW1,2023/02/07 11:50:00,7817.4,90.20,TRADE
NSW1,2023/02/07 11:55:00,7932.41,89,TRADE
NSW1,2023/02/07 12:00:00,7921.28,89.99,TRADE
NSW1,2023/02/07 12:05:00,7918.09,89.99,TRADE
NSW1,2023/02/07 12:10:00,7970.09,89.99,TRADE
NSW1,2023/02/07 12:15:00,7956.9,90.20,TRADE
NSW1,2023/02/07 12:20:00,7798.76,89,TRADE
NSW1,2023/02/07 12:25:00,7970.47,89.99,TRADE
NSW1,2023/02/07 12:30:00,7920.06,89,TRADE
NSW1,2023/02/07 12:35:00,7927.77,89,TRADE
NSW1,2023/02/07 12:40:00,7892.81,74.87,TRADE
NSW1,2023/02/07 12:45:00,7889.24,89,TRADE
NSW1,2023/02/07 12:50:00,7875.9,89,TRADE
NSW1,2023/02/07 12:55:00,7915.37,89.99,TRADE
NSW1,2023/02/07 13:00:00,7978.53,89.99,TRADE
NSW1,2023/02/07 13:05:00,8029.69,89.99,TRADE
NSW1,2023/02/07 13:10:00,8037.94,89.99,TRADE
NSW1,2023/02/07 13:15:00,7884.23,71.66,TRADE
NSW1,2023/02/07 13:20:00,7935.29,73.11,TRADE
NSW1,2023/02/07 13:25:00,7921.38,89.99,TRADE
NSW1,2023/02/07 13:30:00,8090.17,116.43,TRADE
NSW1,2023/02/07 13:35:00,8133.44,90.19,TRADE
NSW1,2023/02/07 13:40:00,8120.21,89.99,TRADE
NSW1,2023/02/07 13:45:00,8181.2,112.10,TRADE
NSW1,2023/02/07 13:50:00,8230.56,118,TRADE
NSW1,2023/02/07 13:55:00,8292.22,120.02,TRADE
NSW1,2023/02/07 14:00:00,8199.46,118,TRADE
NSW1,2023/02/07 14:05:00,8238.88,120.06,TRADE
NSW1,2023/02/07 14:10:00,8253.15,120.02,TRADE
NSW1,2023/02/07 14:15:00,8420.46,120.02,TRADE
NSW1,2023/02/07 14:20:00,8489.83,120.02,TRADE
NSW1,2023/02/07 14:25:00,8519.15,120.02,TRADE
NSW1,2023/02/07 14:30:00,8642.53,120.02,TRADE
NSW1,2023/02/07 14:35:00,8673.37,120.02,TRADE
NSW1,2023/02/07 14:40:00,8736.65,118,TRADE
NSW1,2023/02/07 14:45:00,8805.99,120.02,TRADE
NSW1,2023/02/07 14:50:00,8796.98,120.02,TRADE
NSW1,2023/02/07 14:55:00,8846.38,120.02,TRADE
NSW1,2023/02/07 15:00:00,8937.38,128,TRADE
NSW1,2023/02/07 15:05:00,8995.96,64.15,TRADE
NSW1,2023/02/07 15:10:00,8905.41,105,TRADE
NSW1,2023/02/07 15:15:00,9020.03,120.02,TRADE
NSW1,2023/02/07 15:20:00,9091.5,120.02,TRADE
NSW1,2023/02/07 15:25:00,9181.89,95.33,TRADE
NSW1,2023/02/07 15:30:00,9245.34,105.12,TRADE
NSW1,2023/02/07 15:35:00,9239.04,89.99,TRADE
NSW1,2023/02/07 15:40:00,9369.51,69.47,TRADE
NSW1,2023/02/07 15:45:00,9454.12,77.29,TRADE
NSW1,2023/02/07 15:50:00,9504.2,99.20,TRADE
NSW1,2023/02/07 15:55:00,9598.64,120.02,TRADE
NSW1,2023/02/07 16:00:00,9635.18,109.04,TRADE
NSW1,2023/02/07 16:05:00,9686.69,90.19,TRADE
NSW1,2023/02/07 16:10:00,9685.72,90.19,TRADE
NSW1,2023/02/07 16:15:00,9615.55,90.19,TRADE
NSW1,2023/02/07 16:20:00,9684.09,109,TRADE
NSW1,2023/02/07 16:25:00,9645.53,77.31,TRADE
NSW1,2023/02/07 16:30:00,9763.61,90.19,TRADE
NSW1,2023/02/07 16:35:00,9783.67,77.31,TRADE
NSW1,2023/02/07 16:40:00,9914.41,77.87,TRADE
NSW1,2023/02/07 16:45:00,9936.31,86.63,TRADE
NSW1,2023/02/07 16:50:00,9984.67,96.68,TRADE
NSW1,2023/02/07 16:55:00,10005.79,76.21,TRADE
NSW1,2023/02/07 17:00:00,10071.27,86.79,TRADE
NSW1,2023/02/07 17:05:00,9949.6,61.99,TRADE
NSW1,2023/02/07 17:10:00,9899.06,59.52,TRADE
NSW1,2023/02/07 17:15:00,9894.26,76.37,TRADE
NSW1,2023/02/07 17:20:00,9925.15,98.85,TRADE
NSW1,2023/02/07 17:25:00,10093.63,120.02,TRADE
NSW1,2023/02/07 17:30:00,10060.9,123.94,TRADE
NSW1,2023/02/07 17:35:00,9994.79,114.80,TRADE
NSW1,2023/02/07 17:40:00,10013.54,118,TRADE
NSW1,2023/02/07 17:45:00,10003.45,120.02,TRADE
NSW1,2023/02/07 17:50:00,9962.17,120.02,TRADE
NSW1,2023/02/07 17:55:00,9870.43,99.33,TRADE
NSW1,2023/02/07 18:00:00,9862.05,120.02,TRADE
NSW1,2023/02/07 18:05:00,9916.33,120.02,TRADE
NSW1,2023/02/07 18:10:00,9731.59,120.02,TRADE
NSW1,2023/02/07 18:15:00,9667.07,120.02,TRADE
NSW1,2023/02/07 18:20:00,9706.69,120.02,TRADE
NSW1,2023/02/07 18:25:00,9733.77,124.50,TRADE
NSW1,2023/02/07 18:30:00,9674.71,120.02,TRADE
NSW1,2023/02/07 18:35:00,9591.8,120.06,TRADE
NSW1,2023/02/07 18:40:00,9581.83,126.23,TRADE
NSW1,2023/02/07 18:45:00,9534.43,125.99,TRADE
NSW1,2023/02/07 18:50:00,9533.92,125.53,TRADE
NSW1,2023/02/07 18:55:00,9429.14,121.41,TRADE
NSW1,2023/02/07 19:00:00,9391.08,123.57,TRADE
NSW1,2023/02/07 19:05:00,9357.84,120.06,TRADE
NSW1,2023/02/07 19:10:00,9379.51,123.27,TRADE
NSW1,2023/02/07 19:15:00,9462.6,126.48,TRADE
NSW1,2023/02/07 19:20:00,9435.9,126.67,TRADE
NSW1,2023/02/07 19:25:00,9385.04,121.41,TRADE
NSW1,2023/02/07 19:30:00,9414.93,123.12,TRADE
NSW1,2023/02/07 19:35:00,9397.8,125.73,TRADE
NSW1,2023/02/07 19:40:00,9449.34,126.97,TRADE
NSW1,2023/02/07 19:45:00,9366.44,120.80,TRADE
NSW1,2023/02/07 19:50:00,9301.86,123.70,TRADE
NSW1,2023/02/07 19:55:00,9306.64,122.49,TRADE
NSW1,2023/02/07 20:00:00,9173.25,118.61,TRADE
NSW1,2023/02/07 20:05:00,9147.68,120.02,TRADE
NSW1,2023/02/07 20:10:00,9148.58,120.02,TRADE
NSW1,2023/02/07 20:15:00,9135.94,120,TRADE
NSW1,2023/02/07 20:20:00,9059.56,120.02,TRADE
NSW1,2023/02/07 20:25:00,8982.77,120,TRADE
NSW1,2023/02/07 20:30:00,8920.7,102.21,TRADE
NSW1,2023/02/07 20:35:00,8900.31,106.27,TRADE
NSW1,2023/02/07 20:40:00,8778.68,95.87,TRADE
NSW1,2023/02/07 20:45:00,8670.79,94.65,TRADE
NSW1,2023/02/07 20:50:00,8696.05,90.20,TRADE
NSW1,2023/02/07 20:55:00,8626.97,90.19,TRADE
NSW1,2023/02/07 21:00:00,8553.93,87.43,TRADE
NSW1,2023/02/07 21:05:00,8539.51,97.72,TRADE
NSW1,2023/02/07 21:10:00,8522.79,109.04,TRADE
NSW1,2023/02/07 21:15:00,8507.76,90.20,TRADE
NSW1,2023/02/07 21:20:00,8539.29,90.20,TRADE
NSW1,2023/02/07 21:25:00,8519.6,97.34,TRADE
NSW1,2023/02/07 21:30:00,8461.27,90.19,TRADE
NSW1,2023/02/07 21:35:00,8435.69,120.02,TRADE
NSW1,2023/02/07 21:40:00,8360.85,109,TRADE
NSW1,2023/02/07 21:45:00,8320.6,95.58,TRADE
